CINO,CI_STS,MODEL,APPMON,OPERATOR_NAME,UDATE,CDATE,CNAME
CI-25-0127,01,RKS20DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS25DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS25EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS25JVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS35DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS35EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RKS35JVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS20DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS25DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS25EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS25LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS35DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS35EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0127,01,RXS35LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,ARKS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,ARKS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,ARKS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,ARXS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,ARXS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,ARXS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RE15GV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS20DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS25DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS25EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS25JVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS35DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS35EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RKS35JVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS20CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS20DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS25CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS25DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS25EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS25LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS35CAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS35DAVMB,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS35EBVMA,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0128,01,RXS35LVMN,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0129,01,RM13PV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0129,01,RM15PV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0129,01,RM15PV2S9,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0129,01,RNQ09MV1V,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0129,01,RNQ13MV1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0129,01,RNQ13MV1V,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0129,01,RNQ40MV1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0130,01,RM13PV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0130,01,RM15PV2S,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0130,01,RM15PV2S9,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0130,01,RNQ09MV1V,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0130,01,RNQ13MV1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0130,01,RNQ13MV1V,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0130,01,RNQ40MV1,20250301,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0131,01,REYQ18BTL9,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0131,01,REYQ20BTL9,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0132,01,REYQ22BTL9,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0132,01,REYQ24BTL9,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0133,01,REYA144AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0133,01,REYA168AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0133,01,REYQ144AATJB,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0133,01,REYQ168AATJB,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0133,01,RXYA144AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0133,01,RXYA168AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,REYA192AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,REYA216AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,REYA240AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,REYQ192AATJB,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,REYQ216AATJB,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,REYQ240AATJB,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,RXYA192AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,RXYA216AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0134,01,RXYA240AATJA,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0135,01,FXAQ100BVM,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0135,01,FXAQ100BVM4,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0135,01,FXAQ100BVMN,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0135,01,FXAQ100BVMS,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
CI-25-0135,01,FXAQ20BVM,20250201,NISA,18/01/2025,18/01/2025,MSI-NB-ALOGKOT
